#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
trade_offices_1;Rudimentary Trade Offices;Petits locaux commerciaux;Rudimentäre Handelsbüros;;Oficinas de comercio rudimentarias;;;;;;;;;x
trade_offices_2;Trade Offices;Locaux commerciaux;Handelsbüros;;Oficinas de comercio;;;;;;;;;x
trade_offices_3;Grand Trade Offices;Grands locaux commerciaux;Großhandelsbüros;;Grandes oficinas de comercio;;;;;;;;;x
tr_silk_road_office_1_desc;This is a rudimentary but effective trade office, controlling all trade that passes by the trade post.;Des locaux commerciaux rudimentaires mais efficaces, contrôlant tout le commerce passant par le comptoir.;Dies ist ein rudimentäres, aber effektives Handelsbüro, das alle Geschäfte kontrolliert, die von Handelsposten ausgehen.;;Es una oficina de comercio rudimentaria, pero efectiva, que controla todo el comercio que pasa por el puesto comercial.;;;;;;;;;x
tr_silk_road_office_2_desc;The trade offices have been rebuilt and are now a permanent fixture on this part of trade route.;;;;;;;;;;;;;x
tr_silk_road_office_3_desc;This is an extensive network of grand trade offices, which not only controls the flow of wares in and out of the trade post, but also acts to promote the glory of their owner.;C'est un réseau étendu de locaux commerciaux, qui non seulement contrôlent le flux de marchandises entrant et sortant du comptoir, mais qui apporte aussi la gloire à son propriétaire.;Dies ist ein umfangreiches Netzwerk von Großhandelsbüros, die nicht nur den Warenfluss in und aus Handelsposten kontrollieren, sondern auch den Ruhm ihrer Besitzer fördern.;;Es una red extensa de grandes oficinas de comercio que no solo controlan el flujo de bienes en el puesto comercial, sino que también promueven la gloria de su dueño.;;;;;;;;;x
mercenary_garrison_1;Small Mercenary Garrison;Petite garnison mercenaire;Kleine Söldnergarnison;;Guarnición mercenaria pequeña ;;;;;;;;;x
mercenary_garrison_2;Medium Mercenary Garrison;Garnison mercenaire moyenne;Mittlere Söldnergarnison;;Guarnición mercenaria mediana;;;;;;;;;x
mercenary_garrison_3;Large Mercenary Garrison;Grande garnison mercenaire;Große Söldnergarnison;;Guarnición mercenaria grande;;;;;;;;;x
tr_silk_road_garrison_1_desc;A small band of mercenaries are permanently stationed in this trade post, acting as guards and protecting the traders from outside threats.;Une petite bande de mercenaires sont affectés à ce comptoir, protégeant les commerçants.;Eine kleine Bande von Söldnern ist in diesem Handelsposten dauerhaft stationiert, die als Wache fungiert und die Händler vor äußeren Bedrohungen schützt.;;Una pequeña compañía mercenaria sirve permamentemente en este puesto comercial como guardia y protege a los comerciantes de amenazas exteriores.;;;;;;;;;x
tr_silk_road_garrison_2_desc;Plenty of mercenaries are permanently stationed in this trade post, acting as guards and protecting the traders from outside threats.;Des mercenaires en nombre sont affectés à ce comptoir, protégeant les commerçants.;Viele Söldner sind in diesem Handelsposten dauerhaft stationiert, die als Wache fungieren und die Händler vor äußeren Bedrohungen schützen.;;Muchos mercenarios sirven permanentemente en este puesto comercial como guardias y protegen a los comerciantes de amenazas exteriores.;;;;;;;;;x
tr_silk_road_garrison_3_desc;An enormous amount of mercenaries are permanently stationed in this trade post, acting as guards and protecting the traders from outside threats.;De très nombreux mercenaires sont affectés à ce comptoir, protégeant les commerçants.;Eine enorme Menge Söldner ist in diesem Handelsposten dauerhaft stationiert, die als Wache fungiert und die Händler vor äußeren Bedrohungen schützt;;Un gran número de mercenarios sirven permanentemente en este puesto comercial como guardias y protegen a los comerciantes de amenazas exteriores.;;;;;;;;;x
radhanite_quarter_1;Small Cartel;;;;;;;;;;;;;x
radhanite_quarter_1_desc;This trade post is owned by small merchant cartel.;;;;;;;;;;;;;x
radhanite_quarter_2;Cartel;;;;;;;;;;;;;x
radhanite_quarter_2_desc;This fortified trade post is owned by merchant cartel.;;;;;;;;;;;;;x
radhanite_quarter_3;Large Cartel;;;;;;;;;;;;;x
radhanite_quarter_3_desc;This fortified trade post is owned by large merchant cartel known for extensive trading contacts around the known world.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
ca_wall_q_1;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ca_wall_q_2;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ca_wall_q_3;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ca_wall_q_4;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ca_wall_q_5;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ca_wall_q_desc;A fortified portcullis that can quickly be raised or lowered as the situation demands.;;;;;;;;;;;;;x
ca_wall_1;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ca_wall_2;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ca_wall_3;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ca_wall_4;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ca_wall_5;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ca_wall_desc;These [Root.Holder.GetMineral] walls surround the castle and must be overcome by any attacker.;;;;;;;;;;;;;x
ca_barracks_1;[Root.Holder.GetCastleAdjectiveCap] Barracks;;;;;;;;;;;;;x
ca_barracks_2;[Root.Holder.GetCastleAdjectiveCap] Barracks;;;;;;;;;;;;;x
ca_barracks_3;[Root.Holder.GetCastleAdjectiveCap] Barracks;;;;;;;;;;;;;x
ca_barracks_4;[Root.Holder.GetCastleAdjectiveCap] Barracks;;;;;;;;;;;;;x
ca_barracks_5;[Root.Holder.GetCastleAdjectiveCap] Barracks;;;;;;;;;;;;;x
ca_barracks_6;[Root.Holder.GetCastleAdjectiveCap] Barracks;;;;;;;;;;;;;x
ca_barracks_1_desc;These quarters are the home of the castle's [Root.Holder.GetCastleAdjective] levies.;;;;;;;;;;;;;x
ca_stable_1;[Root.Holder.GetStableTypeCap] Stables;;;;;;;;;;;;;x
ca_stable_2;[Root.Holder.GetStableTypeCap] Stables;;;;;;;;;;;;;x
ca_stable_3;[Root.Holder.GetStableTypeCap] Stables;;;;;;;;;;;;;x
ca_stable_4;[Root.Holder.GetStableTypeCap] Stables;;;;;;;;;;;;;x
ca_stable_5;[Root.Holder.GetStableTypeCap] Stables;;;;;;;;;;;;;x
ca_stable_6;[Root.Holder.GetStableTypeCap] Stables;;;;;;;;;;;;;x
ca_stable_1_desc;This stable just outside the castle walls houses all the [Root.Holder.GetStableType] steeds of the levy.;;;;;;;;;;;;;x
ca_town_1;[Root.Holder.GetCastleAdjectiveCap] Town;;;;;;;;;;;;;x
ca_town_2;[Root.Holder.GetCastleAdjectiveCap] Town;;;;;;;;;;;;;x
ca_town_3;[Root.Holder.GetCastleAdjectiveCap] Town;;;;;;;;;;;;;x
ca_town_4;[Root.Holder.GetCastleAdjectiveCap] Town;;;;;;;;;;;;;x
ca_town_5;[Root.Holder.GetCastleAdjectiveCap] Town;;;;;;;;;;;;;x
ca_town_6;[Root.Holder.GetCastleAdjectiveCap] Town;;;;;;;;;;;;;x
ca_town_desc;A city has formed around the castle, as local [Root.Holder.GetPeasantsType] flock to its walls for protection.;;;;;;;;;;;;;x
ca_keep_1;Keep;;;;;;;;;;;;;x
ca_keep_2;Keep;;;;;;;;;;;;;x
ca_keep_3;Keep;;;;;;;;;;;;;x
ca_keep_4;Keep;;;;;;;;;;;;;x
ca_keep_5;Keep;;;;;;;;;;;;;x
ca_keep_6;Keep;;;;;;;;;;;;;x
ca_keep_1_desc;This [Root.Holder.GetCastleAdjective] keep serves as the fortified residence of the castle's inhabitants.;;;;;;;;;;;;;x
ca_militia_barracks_1;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ca_militia_barracks_2;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ca_militia_barracks_3;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ca_militia_barracks_4;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ca_militia_barracks_desc;An archery range where the levies can master the art of the bow and the gun.;;;;;;;;;;;;;x
ca_training_grounds_1;Training Grounds;;;;;;;;;;;;;x
ca_training_grounds_2;Training Grounds;;;;;;;;;;;;;x
ca_training_grounds_3;Training Grounds;;;;;;;;;;;;;x
ca_training_grounds_1_desc;Training grounds is where the castle levies can practise and ready themselves for the next war.;;;;;;;;;;;;;x
ca_shipyard_1;[Root.Holder.GetCastleAdjectiveCap] Shipyard;;;;;;;;;;;;;x
ca_shipyard_2;[Root.Holder.GetCastleAdjectiveCap] Shipyard;;;;;;;;;;;;;x
ca_shipyard_3;[Root.Holder.GetCastleAdjectiveCap] Shipyard;;;;;;;;;;;;;x
ca_shipyard_4;[Root.Holder.GetCastleAdjectiveCap] Shipyard;;;;;;;;;;;;;x
shipyard_desc;Skilled shipwrights are hard at work here, building all sorts of seafaring vessels.;;;;;;;;;;;;;x
wcca_aviary_1;Aviary Complex;;;;;;;;;;;;;x
wcca_aviary_2;Aviary Complex;;;;;;;;;;;;;x
wcca_aviary_3;Aviary Complex;;;;;;;;;;;;;x
wcca_aviary_4;Aviary Complex;;;;;;;;;;;;;x
wcca_aviary_5;Aviary Complex;;;;;;;;;;;;;x
wcca_aviary_6;Aviary Complex;;;;;;;;;;;;;x
wcca_aviary_1_desc;Great numbers of winged beasts reside and train with their masters here in the ways of war.;;;;;;;;;;;;;x
ct_wall_q_1;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ct_wall_q_2;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ct_wall_q_3;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ct_wall_q_4;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ct_wall_q_5;[Root.Holder.GetMineralCap] Fortifications;;;;;;;;;;;;;x
ct_wall_1;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ct_wall_2;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ct_wall_3;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ct_wall_4;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ct_wall_5;[Root.Holder.GetMineralCap] Walls;;;;;;;;;;;;;x
ct_wall_desc;These [Root.Holder.GetMineral] walls surround the city and must be overcome by any attacker.;;;;;;;;;;;;;x
ct_rep_arsenal_1;Arsenal;;;;;;;;;;;;;x
ct_rep_arsenal_2;Arsenal;;;;;;;;;;;;;x
ct_rep_arsenal_3;Arsenal;;;;;;;;;;;;;x
ct_rep_arsenal_desc;A heavily fortified collection of shipyards and armories centered around the docks of the Republic's capital.;;;;;;;;;;;;;x
ct_training_grounds_1;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ct_training_grounds_2;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ct_training_grounds_3;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ct_training_grounds_4;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ct_training_grounds_5;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ct_training_grounds_6;[Root.Holder.GetMilitiaTypeCap] Training Ground;;;;;;;;;;;;;x
ct_training_grounds_1_desc;The city militia assembles here to train and arm themselves.;;;;;;;;;;;;;x
ct_barracks_1;Mustering Grounds;;;;;;;;;;;;;x
ct_barracks_2;Mustering Grounds;;;;;;;;;;;;;x
ct_barracks_3;Mustering Grounds;;;;;;;;;;;;;x
ct_barracks_4;Mustering Grounds;;;;;;;;;;;;;x
ct_barracks_5;Mustering Grounds;;;;;;;;;;;;;x
ct_barracks_6;Mustering Grounds;;;;;;;;;;;;;x
ct_barracks_desc;This range lets the city inhabitants practise their archery and provides skilled bowmen for the militia.;;;;;;;;;;;;;x
ct_guard_1;[Root.Holder.GetCityAdjectiveCap] Guard;;;;;;;;;;;;;x
ct_guard_2;[Root.Holder.GetCityAdjectiveCap] Guard;;;;;;;;;;;;;x
ct_guard_3;[Root.Holder.GetCityAdjectiveCap] Guard;;;;;;;;;;;;;x
ct_guard_4;[Root.Holder.GetCityAdjectiveCap] Guard;;;;;;;;;;;;;x
ct_guard_5;[Root.Holder.GetCityAdjectiveCap] Guard;;;;;;;;;;;;;x
ct_guard_6;[Root.Holder.GetCityAdjectiveCap] Guard;;;;;;;;;;;;;x
ct_guard_1_desc;The [Root.Holder.GetCityAdjective] guard are headquartered here[Root.Holder.GetGuardPurpose];;;;;;;;;;;;;x
ct_marketplace_1;[Root.Holder.GetMarketplaceCap];;;;;;;;;;;;;x
ct_marketplace_2;[Root.Holder.GetMarketplaceCap];;;;;;;;;;;;;x
ct_marketplace_3;[Root.Holder.GetMarketplaceCap];;;;;;;;;;;;;x
ct_marketplace_4;[Root.Holder.GetMarketplaceCap];;;;;;;;;;;;;x
ct_marketplace_5;[Root.Holder.GetMarketplaceCap];;;;;;;;;;;;;x
ct_marketplace_6;[Root.Holder.GetMarketplaceCap];;;;;;;;;;;;;x
ct_marketplace_desc;The main hub of the city[Root.Holder.GetMarketplacePurpose];;;;;;;;;;;;;x
ct_port_1;Port;;;;;;;;;;;;;x
ct_port_2;Port;;;;;;;;;;;;;x
ct_port_3;Port;;;;;;;;;;;;;x
ct_port_4;Port;;;;;;;;;;;;;x
ct_port_5;Port;;;;;;;;;;;;;x
ct_port_1_desc;A port that services ships coming in to load or unload cargo.;;;;;;;;;;;;;x
ct_university_1;[Root.Holder.GetUniversityCap];;;;;;;;;;;;;x
ct_university_2;[Root.Holder.GetUniversityCap];;;;;;;;;;;;;x
ct_university_3;[Root.Holder.GetUniversityCap];;;;;;;;;;;;;x
ct_university_1_desc;A place of higher learning[Root.Holder.GetUniversityPurpose];;;;;;;;;;;;;x
tp_wall_desc;These [Root.Holder.GetMineral] walls surround the [Root.Holder.GetHouseOfWorship] and must be overcome by any attacker.;;;;;;;;;;;;;x
tp_monastery_4;[Root.Holder.GetHouseOfWorshipCap];;;;;;;;;;;;;x
tp_monastery_5;[Root.Holder.GetHouseOfWorshipCap];;;;;;;;;;;;;x
tp_monastery_6;[Root.Holder.GetHouseOfWorshipCap];;;;;;;;;;;;;x
tp_monastery_desc;This [Root.Holder.GetHouseOfWorship] serves as the [Root.Holder.GetSpiritual] center of the local [Root.Holder.GetCommunity].;;;;;;;;;;;;;x
tp_barracks_1;[Root.Holder.GetMilitiaTypeCap] Quarters;;;;;;;;;;;;;x
tp_barracks_2;[Root.Holder.GetMilitiaTypeCap] Quarters;;;;;;;;;;;;;x
tp_barracks_3;[Root.Holder.GetMilitiaTypeCap] Quarters;;;;;;;;;;;;;x
tp_barracks_4;[Root.Holder.GetMilitiaTypeCap] Quarters;;;;;;;;;;;;;x
tp_barracks_5;[Root.Holder.GetMilitiaTypeCap] Quarters;;;;;;;;;;;;;x
tp_barracks_6;[Root.Holder.GetMilitiaTypeCap] Quarters;;;;;;;;;;;;;x
tp_barracks_1_desc;When necessary, [Root.Holder.GetPeasantsType] are conscripted into the [Root.Holder.GetHouseOfWorship] militia and stationed here.;;;;;;;;;;;;;x
tp_elite_barracks_1_desc;These devoted warriors have sworn to defend this [Root.Holder.GetHouseOfWorship] with their lives.;;;;;;;;;;;;;x
tp_town_desc;This town of devoted [Root.Holder.GetPeasantsType] has formed around the [Root.Holder.GetHouseOfWorship].;;;;;;;;;;;;;x
tp_shipyard_1;[Root.Holder.GetHouseOfWorshipCap] Shipyard;;;;;;;;;;;;;x
tp_shipyard_2;[Root.Holder.GetHouseOfWorshipCap] Shipyard;;;;;;;;;;;;;x
tp_shipyard_3;[Root.Holder.GetHouseOfWorshipCap] Shipyard;;;;;;;;;;;;;x
tp_shipyard_4;[Root.Holder.GetHouseOfWorshipCap] Shipyard;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
tr_banana_plantation_1;Small Banana Plantation;;;;;;;;;;;;;x
tr_banana_plantation_2;Banana Plantation;;;;;;;;;;;;;x
tr_banana_plantation_3;Large Banana Plantation;;;;;;;;;;;;;x
tr_banana_plantation_1_desc;A small field for growing bananas.;;;;;;;;;;;;;x
tr_banana_plantation_2_desc;A well established plantation capable of producing large quantities of bananas.;;;;;;;;;;;;;x
tr_banana_plantation_3_desc;The production of this large plantation complex is unrivaled. It produces an immense amount of bananas.;;;;;;;;;;;;;x
tr_banana_rum_distillery;Rum Distillery;;;;;;;;;;;;;x
tr_banana_rum_distillery_desc;A place where banana infused rum of high quality is produced and sold.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
