#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
HEAVY_INFANTRY_MORALE;Infantry Morale;;;;;;;;;;;;;
HEAVY_INFANTRY_MODIFIER;Infantry Modifier;;;;;;;;;;;;;
LIGHT_INFANTRY;Casters;;;;;;;;;;;;;
LIGHT_INFANTRY_OFFENSIVE_FIRE;Casters Attack;;;;;;;;;;;;;
LIGHT_INFANTRY_DEFENSIVE_FIRE;Casters Defense;;;;;;;;;;;;;
LIGHT_INFANTRY_MORALE;Casters Morale;;;;;;;;;;;;;
LIGHT_INFANTRY_MODIFIER;Casters Modifier;;;;;;;;;;;;;
large_cavalry;Large Cavalry;;;;;;;;;;;;;x
large_cavalry_offensive;Large Cavalry Attack;;;;;;;;;;;;;x
large_cavalry_defensive;Large Cavalry Defense;;;;;;;;;;;;;x
large_cavalry_morale;Large Cavalry Morale;;;;;;;;;;;;;x
large_cavalry_modifier;Large Cavalry Modifier;;;;;;;;;;;;;x
archmage;Archmage;;;;;;;;;;;;;x
archmage_offensive;Archmage Attack;;;;;;;;;;;;;x
archmage_defensive;Archmage Defense;;;;;;;;;;;;;x
archmage_morale;Archmage Morale;;;;;;;;;;;;;x
archmage_modifier;Archmage Modifier;;;;;;;;;;;;;x
undead;Undead;;;;;;;;;;;;;x
undead_offensive;Undead Attack;;;;;;;;;;;;;x
undead_defensive;Undead Defense;;;;;;;;;;;;;x
undead_morale;Undead Morale;;;;;;;;;;;;;x
undead_modifier;Undead Modifier;;;;;;;;;;;;;x
war_machines;War Machine;;;;;;;;;;;;;x
war_machines_offensive;War Machine Attack;;;;;;;;;;;;;x
war_machines_defensive;War Machine Defense;;;;;;;;;;;;;x
war_machines_morale;War Machine Morale;;;;;;;;;;;;;x
war_machines_modifier;War Machine Modifier;;;;;;;;;;;;;x
animals;Animals;;;;;;;;;;;;;x
animals_offensive;Animals Attack;;;;;;;;;;;;;x
animals_defensive;Animals Defense;;;;;;;;;;;;;x
animals_morale;Animals Morale;;;;;;;;;;;;;
animals_modifier;Animals Modifier;;;;;;;;;;;;;x
dragons;Dragons;;;;;;;;;;;;;x
dragons_offensive;Dragons Attack;;;;;;;;;;;;;x
dragons_defensive;Dragons Defense;;;;;;;;;;;;;x
dragons_morale;Dragons Morale;;;;;;;;;;;;;x
dragons_modifier;Dragons Modifier;;;;;;;;;;;;;x
golems;Golems;;;;;;;;;;;;;x
golems_offensive;Golems Attack;;;;;;;;;;;;;x
golems_defensive;Golems Defense;;;;;;;;;;;;;x
golems_morale;Golems Morale;;;;;;;;;;;;;x
golems_modifier;Golems Modifier;;;;;;;;;;;;;x
ancients;Ancients;;;;;;;;;;;;;x
ancients_offensive;Ancients Attack;;;;;;;;;;;;;x
ancients_defensive;Ancients Defense;;;;;;;;;;;;;x
ancients_morale;Ancients Morale;;;;;;;;;;;;;x
ancients_modifier;Ancients Modifier;;;;;;;;;;;;;x
swarm;Swarm;;;;;;;;;;;;;x
swarm_offensive;Swarm Attack;;;;;;;;;;;;;x
swarm_defensive;Swarm Defense;;;;;;;;;;;;;x
swarm_morale;Swarm Morale;;;;;;;;;;;;;x
swarm_modifier;Swarm Modifier;;;;;;;;;;;;;x
siege_machines;Siege Machine;;;;;;;;;;;;;x
siege_machines_offensive;Siege Machine Attack;;;;;;;;;;;;;x
siege_machines_defensive;Siege Machine Defense;;;;;;;;;;;;;x
siege_machines_morale;Siege Machine Morale;;;;;;;;;;;;;x
siege_machines_modifier;Siege Machine Modifier;;;;;;;;;;;;;x
thralls;Thrall;;;;;;;;;;;;;x
thralls_offensive;Thrall Attack;;;;;;;;;;;;;x
thralls_defensive;Thrall Defense;;;;;;;;;;;;;x
thralls_morale;Thrall Morale;;;;;;;;;;;;;x
thralls_modifier;Thrall Modifier;;;;;;;;;;;;;x
elite_infantry;Elite Infantry;;;;;;;;;;;;;x
elite_infantry_offensive;Elite Infantry Attack;;;;;;;;;;;;;x
elite_infantry_defensive;Elite Infantry Defense;;;;;;;;;;;;;x
elite_infantry_morale;Elite Infantry Morale;;;;;;;;;;;;;x
elite_infantry_modifier;Elite Infantry Modifier;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Tactics;;;;;;;;;;;;;;x
wc_organized_skirmish_tactic;Organized Skirmish;Escarmouche Organisée ;Organisiertes Scharmützel ;;;;;;;;;;;x
wc_skirmish_tactic;Skirmish;Escarmouche ;Scharmützel ;;;;;;;;;;;x
wc_aerial_raid_tactic;Aerial Raid;Raid Aérien ;Luftangriff ;;;;;;;;;;;x
wc_aerial_strikes_tactic;Aerial Strikes;Frappes Aériennes ;Luftangriffe ;;;;;;;;;;;x
wc_volley_tactic;Volley;Volée ;Volley;;;;;;;;;;;x
wc_magic_volley_tactic;Magic Volley;Volée Magique ;Magischer Volley ;;;;;;;;;;;x
wc_bombardment_tactic;Bombardment;Bombardement ;Bombardierung ;;;;;;;;;;;x
wc_shield_wall_tactic;Shieldwall;Mur Protecteur ;Schildmauer ;;;;;;;;;;;x
wc_find_cover_tactic;Find Cover;Trouver la Couverture ;Cover finden ;;;;;;;;;;;x
wc_charge_tactic;Charge;Charge ;Ladung;;;;;;;;;;;x
wc_crushing_charge_tactic;Crushing Charge;Charge Ecrasante ;Zerstörerische Ladung ;;;;;;;;;;;x
wc_undefended_charge_on_flank_tactic;Undefended Charge on Flank;Charge Non Défendue sur le Flanc ;Ungeschützte Ladung an der Flanke ;;;;;;;;;;;x
wc_spearhead_tactic;Spearhead;Fer de Lance;Blitzkrieg;;;;;;;;;;;x
wc_advance_tactic;Advance;Advance;Voraus;;;;;;;;;;;x
wc_push_tactic;Push;;;;;;;;;;;;;x
wc_pike_wall_tactic;Pike Wall;;;;;;;;;;;;;x
wc_barrier_tactic;Barrier;;;;;;;;;;;;;x
wc_overwhelm_tactic;Overwhelm;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
