#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_neferset;Neferset;Neferset;Neferset;;Neferset;;;;;;;;;x
k_neferset_adj;Nefersetian;neferestienne;neferseter;;;;;;;;;;;x
k_orsis;Orsis;Orsis;Orsis;;Orsis;;;;;;;;;x
k_orsis_adj;Orsisian;orsisienne;orsiser;;;;;;;;;;;x
k_plunder_isle;Plunder Isle;Île du Butin;Plunder Isle;;Plunder Isle;;;;;;;;;x
k_plunder_isle_adj;Plunderean;île-du-butin;plunderisch;;;;;;;;;;;x
k_quelthalas;Quel'Thalas;Quel'Thalas;Quel'Thalas;;Quel'Thalas;;;;;;;;;x
k_quelthalas_adj;Thalassian;thalassienne;thalassisch;;;;;;;;;;;x
k_ramkahen;Ramkahen;Ramkahen;Ramkahen;;Ramkahen;;;;;;;;;x
k_ramkahen_adj;Ramkahenian;ramkahenienne;ramkahener;;;;;;;;;;;x
k_sholazar_basin;Sholazar;Sholazar;;;Sholazar;;;;;;;;;x
k_sholazar_basin_adj;Sholazarian;sholazarienne;;;;;;;;;;;;x
k_silithus;Silithus;Silithus;Silithus;;Silithus;;;;;;;;;x
k_silithus_adj;Silithusian;silithide;silithuser;;;;;;;;;;;x
k_south_islands;South Islands;Îles du Sud;South Islands;;South Islands;;;;;;;;;x
k_south_islands_adj;South Islandsian;sudiste;South Islandser;;;;;;;;;;;x
k_stonetalon;Stonetalon;Serres-Rocheuses;Stonetalon;;Stonetalon;;;;;;;;;x
k_stonetalon_adj;Stonetalonian;rocheuse;stonetaloner;;;;;;;;;;;x
k_storm_peaks;Valkyrion;Valkyrion;Valkyrion;;Valkyrion;;;;;;;;;x
k_storm_peaks_adj;Valkyrian;vaklyrienne;;;;;;;;;;;;x
k_stormwind;Stormwind;Hurlevent;Stormwind;;Stormwind;;;;;;;;;x
k_stormwind_adj;Stormwindian;hurleventoise;stormwinder;;;;;;;;;;;x
k_stratholme;Eastweald;Sylve de l'Est;Östlichen Lande;;Foresta Oriental;;;;;;;;;x
k_stratholme_adj;Eastwealdian;sylvéenne;ostländer;;;;;;;;;;;x
k_stromgarde;Stromgarde;Stromgarde;Stromgarde;;Stromgarde;;;;;;;;;x
k_stromgarde_adj;Stromic;stromgardienne;;;;;;;;;;;;x
k_tanaris;Tanaris;Tanaris;Tanaris;;Tanaris;;;;;;;;;x
k_tanaris_adj;Tanarisian;tanarisienne;tanariser;;;;;;;;;;;x
k_tel_abim;Tel Abim;Tel Abim;Tel Abim;;Tel Abim;;;;;;;;;x
k_tel_abim_adj;Tel Abimian;telabimienne;Tel Abimer;;;;;;;;;;;x
k_thousand_needles;Thousand Needles;Mille pointes;Thousand Needles;;Thousand Needles;;;;;;;;;x
k_thousand_needles_adj;Thousand Needlesian;mille-pointes;Thousand Needleser;;;;;;;;;;;x
k_tol_barad;Tol Barad;Tol Barad;Tol Barad;;Tol Barad;;;;;;;;;x
k_tol_barad_adj;Tol Baradian;tolbaradienne;Tol Barader;;;;;;;;;;;x
k_tranquillien;Tranquillien;Tranquillien;Tranquillien;;Tranquillien;;;;;;;;;x
k_tranquillien_adj;Tranquillienian;tranquillienne;tranquilliener;;;;;;;;;;;x
k_vermillion;Vermillion;Vermillion;Vermillion;;Vermillion;;;;;;;;;x
k_vermillion_adj;Vermillionian;vermillionne;vermillioner;;;;;;;;;;;x
k_voldun;Vol'dun;Vol'dun;Vol'dun;;Vol'dun;;;;;;;;;x
k_voldun_adj;Vol'dunian;vol-dun;vol'duner;;;;;;;;;;;x
k_wetlands;Wetlands;Paluns;Wetlands;;Wetlands;;;;;;;;;x
k_wetlands_adj;Wetlandsian;palunsienne;wetlandser;;;;;;;;;;;x
k_wildhammer;Grim Batol;Grim Batol;;;Grim Batol;;;;;;;;;x
k_wildhammer_adj;Grim Batol;grimbatol;;;;;;;;;;;;x
k_winterspring;Winterspring;Berceau-de-l'Hiver;Winterspring;;Winterspring;;;;;;;;;x
k_winterspring_adj;Winterspringian;berceau-hivernale;winterspringer;;;;;;;;;;;x
k_zandalar;Zandalar;Zandalar;Zandalar;;Zandalar;;;;;;;;;x
k_zandalar_adj;Zandalarian;zandalari;zandalarer;;;;;;;;;;;x
k_zulaman;Zul'aman;Zul'Aman;Zul'aman;;Zul'aman;;;;;;;;;x
k_zulaman_adj;Zul'amanian;amani;zul'amaner;;;;;;;;;;;x
k_zuldrak;Zul'drak;Zul'Drak;Zul'drak;;Zul'drak;;;;;;;;;x
k_zuldrak_adj;Zul'drakian;drakkari;zul'draker;;;;;;;;;;;x
k_zulfarrak;Zul'farrak;Zul'Farrak;Zul'farrak;;Zul'farrak;;;;;;;;;x
k_zulfarrak_adj;Zul'farrakian;farraki;zul'farraker;;;;;;;;;;;x
