#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wonder_aztec_pyramid_nazwatha_name_string;Atul'nazman;Atul'nazman;Atul'nazman;;;;;;;;;;;x
wonder_aztec_pyramid_necropolis_name_string;Necropolis;Nécropole;Nekropole;;;;;;;;;;;x
wonder_aztec_pyramid_necropolis_desc_string;The spirits of the departed can be seen approaching it.;On peut voir les esprits de défunts s'en approcher.;Die Geister der Verstorbenen können dabei gesehen werden, wie sie sich ihr nähern.;;;;;;;;;;;x
wonder_aztec_pyramid_atulaman_name_string;Atul'Aman;Atul'Aman;Atul'Aman;;;;;;;;;;;x
wonder_zuldazar_name_string;Dazar'alor;Dazar'alor;Dazar'alor;;;;;;;;;;;x
wonder_zuldazar_desc_string;For ages untold, Dazar'alor has stood at the center of the great and powerful Zandalari empire.;Depuis des temps immémoriaux, Dazar'alor est au centre du grand et puissant empire zandalari.;Seit Urzeiten steht Dazar'alor im Zentrum des großen und mächtigen Zandalari-Imperiums.;;;;;;;;;;;x
wonder_mausoleum_ataldazar_name_string;Atal'Dazar;Atal'Dazar;Atal'Dazar;;;;;;;;;;;x
wonder_mausoleum_ataldazar_desc_string;For millennia, Zandalari kings and queens have been laid to rest within the tombs of Atal'Dazar. These pyramids have grown more elaborate with each passing ruler as new rooms have been constructed to house the deceased's vast wealth.;Depuis des millénaires, les rois et reines zandalaris reposent dans les tombes d'Atal'Dazar. Ces pyramides sont devenues de plus en plus élaborées après chaque passage du souverain, de nouvelles pièces ayant été construites pour abriter les vastes richesses du défunt.;Seit Jahrtausenden werden Zandalari-Königinnen und -Könige in den Gräbern von Atal'Dazar beigesetzt. Diese Pyramiden wurden mit jedem Herrscher, der vorbeikam, immer aufwändiger, da neue Räume gebaut wurden, um den enormen Reichtum der Verstorbenen zu beherbergen.;;;;;;;;;;;x
wonder_aztec_pyramid_slisetriss_name_string;Sanctuary of the Devoted;Sanctuaire des Dévoués;Heiligtum der Geweihten;;;;;;;;;;;x
wonder_aztec_pyramid_slisetriss_desc_string;This is an ancient temple dedicated to the loa Sethraliss.;C'est un ancien temple dédié au Loa Sethraliss.;Dies ist ein antiker Tempel, der der Loa Sethraliss gewidmet ist.;;;;;;;;;;;x
wonder_temple_pagan_slisetriss_name_string;Temple of Sethraliss;Temple de Sethraliss;Tempel von Sethraliss;;;;;;;;;;;x
wonder_temple_pagan_slisetriss_desc_string;Centuries ago, Sethraliss, a powerful snake loa, sacrificed herself to stop Mythrax from unleashing his master upon Azeroth. After the battle, her devoted followers transported her remains and built a temple around them while they awaited her rebirth.;Il y a des siècles, Sethraliss, un puissant serpent Loa, s'est sacrifié pour empêcher Mythrax de libérer son maître sur Azeroth. Après la bataille, ses disciples dévoués ont transporté ses restes et ont construit un temple autour d'eux en attendant sa renaissance.;Vor Jahrhunderten opferte sich Sethraliss, eine mächtige Schlangenloa, um Mythrax daran zu hindern, seinen Herrn auf Azeroth loszulassen. Nach der Schlacht beförderten ihre treuen Anhänger ihre Überreste und bauten einen Tempel um sie herum, während sie auf ihre Wiedergeburt warteten.;;;;;;;;;;;x
wonder_utgarde_name_string;Utgarde Keep;Donjon d'Utgarde;Feste Utgarde;;;;;;;;;;;x
wonder_utgarde_desc_string;Utgarde Keep stands as a relic of a lost civilization along the central cliffs of the Howling Fjord.;Le donjon d'Utgarde est un vestige d'une civilisation perdue le long des falaises centrales du fjord Hurlant.;Die Feste Utgarde steht als Relikt einer verlorenen Zivilisation an den Klippen des heulenden Fjords.;;;;;;;;;;;x
wonder_gundrak_name_string;Gundrak;Gundrak;Gundrak;;;;;;;;;;;x
wonder_gundrak_desc_string;Gundrak is a massive complex with thick walls, tall guard towers, and stalwart gates. Inside, its structures are tiered and laden in steps winding about one another like a nest of small animals, each fitting into the next.;Gundrak est un complexe massif avec des murs épais, de hautes tours de garde et des portes solides. À l'intérieur, ses structures sont étagées et chargées par étapes, s'enroulant les unes autour des autres comme un nid de petits animaux, chacune s'emboîtant dans la suivante.;Gundrak ist ein massiver Komplex mit dicken Mauern, hohen Wachtürmen und robusten Toren. Im Innern sind seine Anlagen stufenweise angeordnet, die sich nahtlos ineinander fügen.;;;;;;;;;;;x
wonder_atalhakkar_name_string;Atal'Hakkar;Atal'Hakkar;Atal'Hakkar;;;;;;;;;;;x
wonder_atalhakkar_desc_string;According to legend, The Temple of Atal'Hakkar is a holy shrine dedicated to the ancient god, Hakkar the Soulflayer.;Selon la légende, le temple d'Atal'Hakkar est un sanctuaire sacré dédié au dieu ancien, Hakkar l'Écorcheur d'âmes.;Der Legende nach ist der Tempel von Atal'Hakkar ein heiliger Schrein, der dem alten Gott Hakkar, dem Seelenschinder, geweiht ist.;;;;;;;;;;;x
#Library;;;;;;;;;;;;;;
antiquity_book_arcane;Lost Libram;Libram perdu;Verlorener Foliant;;;;;;;;;;;x
String_Arcane;libram;libram;Foliant;;;;;;;;;;;x
String_aArcane;a libram;un libram;Ein Foliant;;;;;;;;;;;x
String_AnArcane;A libram;Un libram;Ein Foliant;;;;;;;;;;;x
String_Arcanist;arcanist;arcaniste;Arkanist;;;;;;;;;;;x
String_Sensiria;Sensiria;Sensiria;Sensiria;;;;;;;;;;;x
String_Verinias;Verinias;Verinias;Verinias;;;;;;;;;;;x
String_Perotharn;Peroth'arn;Peroth'arn;Peroth'arn;;;;;;;;;;;x
String_Falrin;Falrin;Falrin;Falrin;;;;;;;;;;;x
String_Benelderath;Benel'derath;Benel'derath;Benel'derath;;;;;;;;;;;x
String_Tarsis;Tarsis;Tarsis;Tarsis;;;;;;;;;;;x
String_Rominate;Ro'minate;Ro'minate;Ro'minate;;;;;;;;;;;x
String_Kendra;Kendra;Kendra;Kendra;;;;;;;;;;;x
String_Kalyndras;Kalyndras;Kalyndras;Kalyndras;;;;;;;;;;;x
String_Kalytha;Kalytha;Kalytha;Kalytha;;;;;;;;;;;x
String_Iylar;I'ylar;l'ylar;I'ylar;;;;;;;;;;;x
String_Aszune;Aszune;Aszune;Aszune;;;;;;;;;;;x
String_Javon;Javon;Javon;Javon;;;;;;;;;;;x
String_Kildrath;Kildrath;Kildrath;Kildrath;;;;;;;;;;;x
String_Lydros;Lydros;Lydros;Lydros;;;;;;;;;;;x
String_Mykos;Mykos;Mykos;Mykos;;;;;;;;;;;x
String_Siralen;Siralen;Siralen;Siralen;;;;;;;;;;;x
String_Selwyn;Selwyn;Selwyn;Selwyn;;;;;;;;;;;x
String_Nidriel;Nidriel;Nidriel;Nidriel;;;;;;;;;;;x
String_Sythorne;Sythorne;Sythorne;Sythorne;;;;;;;;;;;x
#Ahn'Qiraj;;;;;;;;;;;;;;x
wonder_ahnqiraj;Temple City of Ahn'Qiraj;Cité-royaume d'Ahn'Qiraj;Tempelstadt von Ahn'Qiraj;;;;;;;;;;;x
wonder_ahnqiraj_desc;A Titan research facility turned into the Qiraji temple complex. Standing tall among sandy dunes of southern Silithus, the temple city houses a great darkness deep underground.;Un centre de recherche titan s'est transformé en complexe qiraji. Se dressant au milieu des dunes de sable du Silithus méridional, la cité-royaume abrite une grande noirceur profondément enfouie.;Eine Forschungseinrichtung der Titanen wurde in den Qiraji-Tempelkomplex verwandelt. Die Tempelstadt steht hoch oben in den Sanddünen des südlichen Silithus und beherbergt eine große Dunkelheit tief unter der Erde.;;;;;;;;;;;x
wonder_ahnqiraj_construction_desc;;;;;;;;;;;;;;x
# Shrine of Storms;;;;;;;;;;;;;;
wonder_shrine_storm;Shrine of Storms;Sanctuaire des Tempêtes;Schrein der Stürme;;;;;;;;;;;x
wonder_shrine_storm_desc;The Shrine of the Storms is a monumental temple located on an island in eastern Stormsong Valley. Traditionally a seat of power for tidesages who bless Kul Tiran navy.;Le Sanctuaire des Tempêtes est un temple monumental situé sur une île de l'est de la vallée Chantorage. Il est traditionnellement le siège du pouvoir des eaugures qui bénissent la marine de Kul Tiran.;Der Schrein der Stürme ist ein monumentaler Tempel auf einer Insel im östlichen Stormsongtal. Traditionell ein Sitz der Macht für die Gezeitenweisen, welche die Marine von Kul Tiras segnen.;;;;;;;;;;;x
wonder_shrine_storm_construction_desc;;;;;;;;;;;;;;x
# Ulduar;;;;;;;;;;;;;;
wonder_ulduar;Ulduar;Ulduar;Ulduar;;;;;;;;;;;x
wonder_ulduar_desc;Ulduar is a Titan city, largest of the facilities on Azeroth, and the prison of the Old God Yogg-Saron. In the northern regions of the Storm Peaks sits this magnificent city. Due to the sheer size, the titans divided the complex into wings. On the eastern side, the Halls of Lightning exists, inside them the Throne of Loken. The western side contains the Halls of Stone, which provide direct access to the Forge of Wills. A missing section, long transported to the sky by the titan-forged sorceress Helya, is the Halls of Valor, home of Odyn. With the departure of Odyn, Yogg-Saron trickles his power through his shackles, influencing the titan-forged city little by little. Madness awaits those who succumb to his whispers. ;Ulduar est le plus grand complexe forgé par les titans sur Azeroth. Situé dans les pics Foudroyés, il comprend notamment les salles de Pierre et les salles de Foudre.;Ulduar ist eine titanische Stadt, die größte der Einrichtungen auf Azeroth und das Gefängnis des alten Gottes Yogg-Saron. Diese prachtvolle Stadt liegt in den nördlichen Regionen der Sturmgipfel. Mehrere Flügel machen den größten Teil der Stadt aus. Auf der östlichen Seite befinden sich die Hallen des Blitzes, in deren Inneren der Thron von Loken steht. Auf der gegenüberliegenden, westlichen Seite der Stadt befinden sich die Hallen des Steins, die einen direkten Zugang zur Schmiede des Willens bieten. Ein fehlender Teil, der vor langer Zeit von der titanengeschmiedeten Zauberin Helya in den Himmel befördert wurde, sind die Hallen der Tapferkeit, die Heimat von Odyn. Mit Odyn, dem obersten Wächter, aus dem Weg, lässt Yogg-Saron seine Macht durch seine Fesseln sickern und beeinflusst nach und nach die titanengeschmiedete Stadt. Der Wahnsinn erwartet all jene, die seinen Einflüsterungen erliegen.;;;;;;;;;;;x
wonder_ulduar_construction_desc;;;;;;;;;;;;;;x
# Janeiro Point;;;;;;;;;;;;;;
wonder_janeiro_point;Janeiro's Point;Cap Janeiro;Janeirospitze;;;;;;;;;;;x
wonder_janeiro_point_desc;Janeiro's Point is a small island just off the coast of Booty Bay. Upon it stands a statue of a goblin holding his arms stretched in welcoming contentment.;Le Cap Janeiro est une petite île sur la côte de la Baie du Butin. Sur celle-ci se tient une statue d'un gobelin aux bras tendus qui a été construite pour servir de phare à tous les voyageurs.;Die Janeirospitze ist eine kleine Insel vor der Küste von Booty Bay. Auf ihr steht die Statue eines Goblins, der seine Arme in einladender Gelassenheit ausgestreckt hält.;;;;;;;;;;;x
wonder_janeiro_point_construction_desc;;;;;;;;;;;;;;x
# Statue of a Yak;;;;;;;;;;;;;;
wonder_statue_yak;Statue of Yaks;;Yakstatue;;;;;;;;;;;x
wonder_statue_yak_desc;Yaks are majestic long-haired cattle native to Pandaria. This statue is a testament to greatness of those beautiful animals and their brave riders.;;Yaks sind majestätische langhaarige Rinder, die in Pandaria beheimatet sind. Sie ist ein Zeugnis der Größe dieser schönen Tiere und ihrer tapferen Reiter.;;;;;;;;;;;x
wonder_statue_yak_construction_desc;Immortalising yaks in a grand statue is a testament to the §YPrestige§! of its builder and their successors, and can improve the opinion of §YYaungol§! characters.;;Die Verewigung von Yaks in einer großen Statue ist ein Zeugnis für das §YPrestige§! ihres Erbauers und seiner Nachfolger und erhöht die Meinung von §YYaungol§!-Charakteren.;;;;;;;;;;;x
String_Yak_Statue;Yak Statue;;Yakstatue;;;;;;;;;;;x
# Eternal Palace;;;;;;;;;;;;;;
wonder_eternal_palace;Eternal Palace;;Ewiger Palast;;;;;;;;;;;x
wonder_eternal_palace_desc;The Eternal Palace is the royal seat of Her Radiance Queen Azshara and the capital of the Nazjatar Empire. This awe-inspiring construction is the pinnacle of Naga architecture and home to Azshara's most powerful servants.;;Der Ewige Palast ist der königliche Sitz der strahlenden Königin Azshara und die Hauptstadt des Imperiums von Nazjatar. Dieses atemberaubende Bauwerk stellt den Höhepunkt der Naga-Architektur dar und ist die Heimat von Azsharas mächtigsten Untergebenen.;;;;;;;;;;;x
wonder_eternal_palace_construction_desc;;;;;;;;;;;;;;x
# Coral Forest;;;;;;;;;;;;;;
wonder_coral_forest;Coral Forest;;Korallenwald;;;;;;;;;;;x
wonder_coral_forest_desc;This antediluvian coral forest lies in the centre of Nazjatar. It is home to a race of Coral Ancients, who are ready to unleash their abyssal fury on anyone, who enters their domain in search of secrets hidden in the Kaldorei ruins, that are scattered in the forest.;;Dieser urzeitliche Korallenwald liegt im Zentrum von Nazjatar. Er ist die Heimat einer Rasse von Korallen-Urtümen, die ihre Wut auf jeden entfesseln werden, der ihr Gebiet auf der Suche nach Geheimnissen betritt, die in den Kaldorei-Ruinen versteckt sind, die im Wald verstreut liegen.;;;;;;;;;;;x
wonder_coral_forest_construction_desc;;;;;;;;;;;;;;x
