#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_aerie_peak_2_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_3;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_3_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_4;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_4_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aessina;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aessina_2;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_2_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aessina_3;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_3_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aessina_4;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_4_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aessina_5;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_5_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aessina_6;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_6_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aessina_7;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_7_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aessina_8;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
b_aessina_8_adj;Aessinan;;aessiner;;;;;;;;;;;x
b_aeteith;Aeteith;Aeteith;Aeteith;;Aeteith;;;;;;;;;x
b_aeteith_adj;Aeteithian;;aeteither;;;;;;;;;;;x
b_agamagar;Agamagar;Agamagar;Agamagar;;Agamagar;;;;;;;;;x
b_agamagar_adj;Agamagarian;;agamagarer;;;;;;;;;;;x
b_agamagar_2;Agamagar;Agamagar;Agamagar;;Agamagar;;;;;;;;;x
b_agamagar_2_adj;Agamagarian;;agamagarer;;;;;;;;;;;x
b_agamagar_3;Agamagar;Agamagar;Agamagar;;Agamagar;;;;;;;;;x
b_agamagar_3_adj;Agamagarian;;agamagarer;;;;;;;;;;;x
b_agamagar_4;Agamagar;Agamagar;Agamagar;;Agamagar;;;;;;;;;x
b_agamagar_4_adj;Agamagarian;;agamagarer;;;;;;;;;;;x
b_agamagor;Agama'gor;Agama'gor;Agama'gor;;Agama'gor;;;;;;;;;x
b_agamagor_adj;Agama'gorian;;agama'gorer;;;;;;;;;;;x
b_agamagor_2;Agama'gor;Agama'gor;Agama'gor;;Agama'gor;;;;;;;;;x
b_agamagor_2_adj;Agama'gorian;;agama'gorer;;;;;;;;;;;x
b_agamagor_3;Agama'gor;Agama'gor;Agama'gor;;Agama'gor;;;;;;;;;x
b_agamagor_3_adj;Agama'gorian;;agama'gorer;;;;;;;;;;;x
b_agamagor_4;Agama'gor;Agama'gor;Agama'gor;;Agama'gor;;;;;;;;;x
b_agamagor_4_adj;Agama'gorian;;agama'gorer;;;;;;;;;;;x
b_agamand;Agamand;Agamand;Agamand;;Agamand;;;;;;;;;x
b_agamand_adj;Agamandian;;agamander;;;;;;;;;;;x
b_agamand_2;Agamand;Agamand;Agamand;;Agamand;;;;;;;;;x
b_agamand_2_adj;Agamandian;;agamander;;;;;;;;;;;x
b_agamand_3;Agamand;Agamand;Agamand;;Agamand;;;;;;;;;x
b_agamand_3_adj;Agamandian;;agamander;;;;;;;;;;;x
b_agamand_4;Agamand;Agamand;Agamand;;Agamand;;;;;;;;;x
b_agamand_4_adj;Agamandian;;agamander;;;;;;;;;;;x
b_agneepath;Agneepath;Agneepath;Agneepath;;Agneepath;;;;;;;;;x
b_agneepath_adj;Agneepathian;;agneepather;;;;;;;;;;;x
b_agneepath_2;Agneepath;Agneepath;Agneepath;;Agneepath;;;;;;;;;x
b_agneepath_2_adj;Agneepathian;;agneepather;;;;;;;;;;;x
b_agneepath_3;Agneepath;Agneepath;Agneepath;;Agneepath;;;;;;;;;x
b_agneepath_3_adj;Agneepathian;;agneepather;;;;;;;;;;;x
b_agolwatha;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_agolwatha_2;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_2_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_ahmtul;Ahmtul;Ahmtul;Ahmtul;;Ahmtul;;;;;;;;;x
b_ahmtul_adj;Ahmtulian;;ahmtuler;;;;;;;;;;;x
b_ahnqiraj;Ahn'qiraj;Ahn'qiraj;Ahn'qiraj;;Ahn'qiraj;;;;;;;;;x
b_ahnqiraj_adj;Ahn'qirajian;;ahn'qirajer;;;;;;;;;;;x
b_ahnqiraj_2;Ahn'qiraj;Ahn'qiraj;Ahn'qiraj;;Ahn'qiraj;;;;;;;;;x
b_ahnqiraj_2_adj;Ahn'qirajian;;ahn'qirajer;;;;;;;;;;;x
b_akhenet;Akhenet;Akhenet;Akhenet;;Akhenet;;;;;;;;;x
b_akhenet_adj;Akhenetian;;akheneter;;;;;;;;;;;x
b_akhenet_2;Akhenet;Akhenet;Akhenet;;Akhenet;;;;;;;;;x
b_akhenet_2_adj;Akhenetian;;akheneter;;;;;;;;;;;x
b_akhenet_3;Akhenet;Akhenet;Akhenet;;Akhenet;;;;;;;;;x
b_akhenet_3_adj;Akhenetian;;akheneter;;;;;;;;;;;x
b_akhenet_4;Akhenet;Akhenet;Akhenet;;Akhenet;;;;;;;;;x
b_akhenet_4_adj;Akhenetian;;akheneter;;;;;;;;;;;x
b_akilzon;Akil'zon;Akil'zon;Akil'zon;;Akil'zon;;;;;;;;;x
b_akilzon_adj;Akil'zonian;;akil'zoner;;;;;;;;;;;x
b_akilzon_2;Akil'zon;Akil'zon;Akil'zon;;Akil'zon;;;;;;;;;x
b_akilzon_2_adj;Akil'zonian;;akil'zoner;;;;;;;;;;;x
b_akilzon_3;Akil'zon;Akil'zon;Akil'zon;;Akil'zon;;;;;;;;;x
b_akilzon_3_adj;Akil'zonian;;akil'zoner;;;;;;;;;;;x
b_akunda;Akunda;Akunda;Akunda;;Akunda;;;;;;;;;x
b_akunda_adj;Akundan;;akunder;;;;;;;;;;;x
b_alberlin;Alberlin;Alberlin;Alberlin;;Alberlin;;;;;;;;;x
b_alberlin_adj;Alberlinian;;alberliner;;;;;;;;;;;x
b_alberlin_2;Alberlin;Alberlin;Alberlin;;Alberlin;;;;;;;;;x
b_alberlin_2_adj;Alberlinian;;alberliner;;;;;;;;;;;x
b_alberlin_3;Alberlin;Alberlin;Alberlin;;Alberlin;;;;;;;;;x
b_alberlin_3_adj;Alberlinian;;alberliner;;;;;;;;;;;x
b_alcaz;Alcaz;Alcaz;Alcaz;;Alcaz;;;;;;;;;x
b_alcaz_adj;Alcazian;;alcazer;;;;;;;;;;;x
b_alcaz_2;Alcaz;Alcaz;Alcaz;;Alcaz;;;;;;;;;x
b_alcaz_2_adj;Alcazian;;alcazer;;;;;;;;;;;x
b_alcaz_3;Alcaz;Alcaz;Alcaz;;Alcaz;;;;;;;;;x
b_alcaz_3_adj;Alcazian;;alcazer;;;;;;;;;;;x
b_alcaz_4;Alcaz;Alcaz;Alcaz;;Alcaz;;;;;;;;;x
b_alcaz_4_adj;Alcazian;;alcazer;;;;;;;;;;;x
b_alchemists_quarter;Alchemist's Quarter;Alchemist's Quarter;Alchemist's Quarter;;Alchemist's Quarter;;;;;;;;;x
b_alchemists_quarter_adj;Alchemists Quarterian;;Alchemist's Quarterer;;;;;;;;;;;x
b_aldor;Aldor;Aldor;Aldor;;Aldor;;;;;;;;;x
b_aldor_adj;Aldorian;;aldorer;;;;;;;;;;;x
b_aldurthar;Aldur'thar;Aldur'thar;Aldur'thar;;Aldur'thar;;;;;;;;;x
b_aldurthar_adj;Aldur'tharian;;aldur'tharer;;;;;;;;;;;x
b_aldurthar_2;Aldur'thar;Aldur'thar;Aldur'thar;;Aldur'thar;;;;;;;;;x
b_aldurthar_2_adj;Aldur'tharian;;aldur'tharer;;;;;;;;;;;x
b_aldurthar_3;Aldur'thar;Aldur'thar;Aldur'thar;;Aldur'thar;;;;;;;;;x
b_aldurthar_3_adj;Aldur'tharian;;aldur'tharer;;;;;;;;;;;x
b_alexston;Alexston;Alexston;Alexston;;Alexston;;;;;;;;;x
b_alexston_adj;Alexstonian;;alexstoner;;;;;;;;;;;x
b_algaz_station;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_allaeis;Allaeis;Allaeis;Allaeis;;Allaeis;;;;;;;;;x
b_allaeis_adj;Allaeisian;;allaeiser;;;;;;;;;;;x
b_allaeis_2;Allaeis;Allaeis;Allaeis;;Allaeis;;;;;;;;;x
b_allaeis_2_adj;Allaeisian;;allaeiser;;;;;;;;;;;x
b_allaeis_3;Allaeis;Allaeis;Allaeis;;Allaeis;;;;;;;;;x
b_allaeis_3_adj;Allaeisian;;allaeiser;;;;;;;;;;;x
b_allenfield;Allenfield;Allenfield;Allenfield;;Allenfield;;;;;;;;;x
b_allenfield_adj;Allenfieldian;;allenfielder;;;;;;;;;;;x
b_allenfield_2;Allenfield;Allenfield;Allenfield;;Allenfield;;;;;;;;;x
b_allenfield_2_adj;Allenfieldian;;allenfielder;;;;;;;;;;;x
b_allenfield_3;Allenfield;Allenfield;Allenfield;;Allenfield;;;;;;;;;x
b_allenfield_3_adj;Allenfieldian;;allenfielder;;;;;;;;;;;x
b_allerton;Allerton;Allerton;Allerton;;Allerton;;;;;;;;;x
b_allerton_adj;Allertonian;;allertoner;;;;;;;;;;;x
b_altar_of_hireek;Altar of Hir'eek;Altar of Hir'eek;Altar of Hir'eek;;Altar of Hir'eek;;;;;;;;;x
b_altar_of_hireek_adj;Altar of Hir'eekian;;Altar of Hir'eeker;;;;;;;;;;;x
b_altar_of_quetzlun;Altar of Quetz'lun;Altar of Quetz'lun;Altar of Quetz'lun;;Altar of Quetz'lun;;;;;;;;;x
b_altar_of_quetzlun_adj;Altar of Quetz'lunian;;Altar of Quetz'luner;;;;;;;;;;;x
b_altar_of_zul;Altar of Zul;Altar of Zul;Altar of Zul;;Altar of Zul;;;;;;;;;x
b_altar_of_zul_adj;Altar of Zulian;;Altar of Zuler;;;;;;;;;;;x
b_altar_of_zul_2;Altar of Zul;Altar of Zul;Altar of Zul;;Altar of Zul;;;;;;;;;x
b_altar_of_zul_2_adj;Altar of Zulian;;Altar of Zuler;;;;;;;;;;;x
b_altar_of_zul_3;Altar of Zul;Altar of Zul;Altar of Zul;;Altar of Zul;;;;;;;;;x
b_altar_of_zul_3_adj;Altar of Zulian;;Altar of Zuler;;;;;;;;;;;x
b_alterac;Alterac;Alterac;Alterac;;Alterac;;;;;;;;;x
b_alterac_adj;Alteracian;;alteracer;;;;;;;;;;;x
b_alterac_2;Alterac;Alterac;Alterac;;Alterac;;;;;;;;;x
b_alterac_2_adj;Alteracian;;alteracer;;;;;;;;;;;x
b_alterac_valley;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_alther;Alther;Alther;Alther;;Alther;;;;;;;;;x
b_alther_adj;Altherian;;altherer;;;;;;;;;;;x
b_alther_2;Alther;Alther;Alther;;Alther;;;;;;;;;x
b_alther_2_adj;Altherian;;altherer;;;;;;;;;;;x
b_alther_3;Alther;Alther;Alther;;Alther;;;;;;;;;x
b_alther_3_adj;Altherian;;altherer;;;;;;;;;;;x
b_alther_4;Alther;Alther;Alther;;Alther;;;;;;;;;x
b_alther_4_adj;Altherian;;altherer;;;;;;;;;;;x
b_amani_catacombs;Amani Catacombs;Amani Catacombs;Amani Catacombs;;Amani Catacombs;;;;;;;;;x
b_amani_catacombs_adj;Amani Catacombsian;;Amani Catacombser;;;;;;;;;;;x
b_amani_pass;Amani Pass;Amani Pass;Amani Pass;;Amani Pass;;;;;;;;;x
b_amani_pass_adj;Amani Passian;;Amani Passer;;;;;;;;;;;x
b_amani_pass_2;Amani Pass;Amani Pass;Amani Pass;;Amani Pass;;;;;;;;;x
b_amani_pass_2_adj;Amani Passian;;Amani Passer;;;;;;;;;;;x
b_amani_pass_3;Amani Pass;Amani Pass;Amani Pass;;Amani Pass;;;;;;;;;x
b_amani_pass_3_adj;Amani Passian;;Amani Passer;;;;;;;;;;;x
b_amber_ledge;Amber Ledge;Amber Ledge;Amber Ledge;;Amber Ledge;;;;;;;;;x
b_amber_ledge_adj;Amber Ledgean;;Amber Ledger;;;;;;;;;;;x
b_amber_ledge_2;Amber Ledge;Amber Ledge;Amber Ledge;;Amber Ledge;;;;;;;;;x
b_amber_ledge_2_adj;Amber Ledgean;;Amber Ledger;;;;;;;;;;;x
b_amber_ledge_3;Amber Ledge;Amber Ledge;Amber Ledge;;Amber Ledge;;;;;;;;;x
b_amber_ledge_3_adj;Amber Ledgean;;Amber Ledger;;;;;;;;;;;x
b_amber_ledge_4;Amber Ledge;Amber Ledge;Amber Ledge;;Amber Ledge;;;;;;;;;x
b_amber_ledge_4_adj;Amber Ledgean;;Amber Ledger;;;;;;;;;;;x
b_ambermill;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_2;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_2_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_3;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_3_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_4;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_4_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_amberpine;Amberpine;Amberpine;Amberpine;;Amberpine;;;;;;;;;x
b_amberpine_adj;Amberpinean;;amberpiner;;;;;;;;;;;x
b_amberpine_2;Amberpine;Amberpine;Amberpine;;Amberpine;;;;;;;;;x
b_amberpine_2_adj;Amberpinean;;amberpiner;;;;;;;;;;;x
b_amberroad;Amberroad;Amberroad;Amberroad;;Amberroad;;;;;;;;;x
b_amberroad_adj;Amberroadian;;amberroader;;;;;;;;;;;x
b_amberroad_2;Amberroad;Amberroad;Amberroad;;Amberroad;;;;;;;;;x
b_amberroad_2_adj;Amberroadian;;amberroader;;;;;;;;;;;x
b_amberstill;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_amberweb;Amberweb;Amberweb;Amberweb;;Amberweb;;;;;;;;;x
b_amberweb_adj;Amberwebian;;amberweber;;;;;;;;;;;x
b_amberweb_2;Amberweb;Amberweb;Amberweb;;Amberweb;;;;;;;;;x
b_amberweb_2_adj;Amberwebian;;amberweber;;;;;;;;;;;x
b_amberweb_3;Amberweb;Amberweb;Amberweb;;Amberweb;;;;;;;;;x
b_amberweb_3_adj;Amberwebian;;amberweber;;;;;;;;;;;x
b_amberweb_4;Amberweb;Amberweb;Amberweb;;Amberweb;;;;;;;;;x
b_amberweb_4_adj;Amberwebian;;amberweber;;;;;;;;;;;x
b_ametharan;Ameth'aran;Ameth'aran;Ameth'aran;;Ameth'aran;;;;;;;;;x
b_ametharan_adj;Ameth'aranian;;ameth'araner;;;;;;;;;;;x
b_ametharan_2;Ameth'aran;Ameth'aran;Ameth'aran;;Ameth'aran;;;;;;;;;x
b_ametharan_2_adj;Ameth'aranian;;ameth'araner;;;;;;;;;;;x
b_ametharan_3;Ameth'aran;Ameth'aran;Ameth'aran;;Ameth'aran;;;;;;;;;x
b_ametharan_3_adj;Ameth'aranian;;ameth'araner;;;;;;;;;;;x
b_ametharan_4;Ameth'aran;Ameth'aran;Ameth'aran;;Ameth'aran;;;;;;;;;x
b_ametharan_4_adj;Ameth'aranian;;ameth'araner;;;;;;;;;;;x
b_ammen_vale;Ammen Vale;Ammen Vale;Ammen Vale;;Ammen Vale;;;;;;;;;x
b_ammen_vale_adj;Ammen Valean;;Ammen Valer;;;;;;;;;;;x
b_ammen_vale_2;Ammen Vale;Ammen Vale;Ammen Vale;;Ammen Vale;;;;;;;;;x
b_ammen_vale_2_adj;Ammen Valean;;Ammen Valer;;;;;;;;;;;x
b_ammen_vale_3;Ammen Vale;Ammen Vale;Ammen Vale;;Ammen Vale;;;;;;;;;x
b_ammen_vale_3_adj;Ammen Valean;;Ammen Valer;;;;;;;;;;;x
b_ammon;Ammon;Ammon;Ammon;;Ammon;;;;;;;;;x
b_ammon_adj;Ammonian;;ammoner;;;;;;;;;;;x
b_ammon_2;Ammon;Ammon;Ammon;;Ammon;;;;;;;;;x
b_ammon_2_adj;Ammonian;;ammoner;;;;;;;;;;;x
b_ammon_3;Ammon;Ammon;Ammon;;Ammon;;;;;;;;;x
b_ammon_3_adj;Ammonian;;ammoner;;;;;;;;;;;x
b_anbarhan;An'barhan;An'barhan;An'barhan;;An'barhan;;;;;;;;;x
b_anbarhan_adj;An'barhanian;;an'barhaner;;;;;;;;;;;x
b_anbarhan_2;An'barhan;An'barhan;An'barhan;;An'barhan;;;;;;;;;x
b_anbarhan_2_adj;An'barhanian;;an'barhaner;;;;;;;;;;;x
b_anbarhan_3;An'barhan;An'barhan;An'barhan;;An'barhan;;;;;;;;;x
b_anbarhan_3_adj;An'barhanian;;an'barhaner;;;;;;;;;;;x
b_ancient_lift;Ancient Lift;Ancient Lift;Ancient Lift;;Ancient Lift;;;;;;;;;x
b_ancient_lift_adj;Ancient Liftian;;Ancient Lifter;;;;;;;;;;;x
b_andaroth;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_2;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_2_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_3;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_3_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andilien_estate;Andilien Estate;Andilien Estate;Andilien Estate;;Andilien Estate;;;;;;;;;x
b_andilien_estate_adj;Andilien Estatean;;Andilien Estater;;;;;;;;;;;x
b_andilien_estate_2;Andilien Estate;Andilien Estate;Andilien Estate;;Andilien Estate;;;;;;;;;x
b_andilien_estate_2_adj;Andilien Estatean;;Andilien Estater;;;;;;;;;;;x
b_andilien_estate_3;Andilien Estate;Andilien Estate;Andilien Estate;;Andilien Estate;;;;;;;;;x
b_andilien_estate_3_adj;Andilien Estatean;;Andilien Estater;;;;;;;;;;;x
b_andilien_estate_4;Andilien Estate;Andilien Estate;Andilien Estate;;Andilien Estate;;;;;;;;;x
b_andilien_estate_4_adj;Andilien Estatean;;Andilien Estater;;;;;;;;;;;x
b_andorhal;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_2;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_2_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_3;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_3_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_anglepoint;Anglepoint;Anglepoint;Anglepoint;;Anglepoint;;;;;;;;;x
b_anglepoint_adj;Anglepointian;;anglepointer;;;;;;;;;;;x
b_anglepoint_2;Anglepoint;Anglepoint;Anglepoint;;Anglepoint;;;;;;;;;x
b_anglepoint_2_adj;Anglepointian;;anglepointer;;;;;;;;;;;x
b_anglepoint_3;Anglepoint;Anglepoint;Anglepoint;;Anglepoint;;;;;;;;;x
b_anglepoint_3_adj;Anglepointian;;anglepointer;;;;;;;;;;;x
b_anglepoint_4;Anglepoint;Anglepoint;Anglepoint;;Anglepoint;;;;;;;;;x
b_anglepoint_4_adj;Anglepointian;;anglepointer;;;;;;;;;;;x
b_angrathar;Angrathar;Angrathar;Angrathar;;Angrathar;;;;;;;;;x
b_angrathar_adj;Angratharian;;angratharer;;;;;;;;;;;x
b_angrathar_2;Angrathar;Angrathar;Angrathar;;Angrathar;;;;;;;;;x
b_angrathar_2_adj;Angratharian;;angratharer;;;;;;;;;;;x
b_angrathar_3;Angrathar;Angrathar;Angrathar;;Angrathar;;;;;;;;;x
b_angrathar_3_adj;Angratharian;;angratharer;;;;;;;;;;;x
b_anguish;Anguish;Anguish;Anguish;;Anguish;;;;;;;;;x
b_anguish_adj;Anguishian;;anguisher;;;;;;;;;;;x
b_anmarkus;An'markus;An'markus;An'markus;;An'markus;;;;;;;;;x
b_anmarkus_adj;An'markusian;;an'markuser;;;;;;;;;;;x
b_anmarkus_2;An'markus;An'markus;An'markus;;An'markus;;;;;;;;;x
b_anmarkus_2_adj;An'markusian;;an'markuser;;;;;;;;;;;x
b_anmarkus_3;An'markus;An'markus;An'markus;;An'markus;;;;;;;;;x
b_anmarkus_3_adj;An'markusian;;an'markuser;;;;;;;;;;;x
b_anmarkus_4;An'markus;An'markus;An'markus;;An'markus;;;;;;;;;x
b_anmarkus_4_adj;An'markusian;;an'markuser;;;;;;;;;;;x
b_anvilmar;Anvilmar;Anvilmar;Anvilmar;;Anvilmar;;;;;;;;;x
b_anvilmar_adj;Anvilmarian;;anvilmarer;;;;;;;;;;;x
b_anvilmar_2;Anvilmar;Anvilmar;Anvilmar;;Anvilmar;;;;;;;;;x
b_anvilmar_2_adj;Anvilmarian;;anvilmarer;;;;;;;;;;;x
b_anvilmar_3;Anvilmar;Anvilmar;Anvilmar;;Anvilmar;;;;;;;;;x
b_anvilmar_3_adj;Anvilmarian;;anvilmarer;;;;;;;;;;;x
b_aparaje;Aparaje;Aparaje;Aparaje;;Aparaje;;;;;;;;;x
b_aparaje_adj;Aparajean;;aparajer;;;;;;;;;;;x
b_aparaje_2;Aparaje;Aparaje;Aparaje;;Aparaje;;;;;;;;;x
b_aparaje_2_adj;Aparajean;;aparajer;;;;;;;;;;;x
b_aparaje_3;Aparaje;Aparaje;Aparaje;;Aparaje;;;;;;;;;x
b_aparaje_3_adj;Aparajean;;aparajer;;;;;;;;;;;x
b_aransera;Aransera;Aransera;Aransera;;Aransera;;;;;;;;;x
b_aransera_adj;Aranseran;;aranserer;;;;;;;;;;;x
b_arcticore;Arcticore;Arcticore;Arcticore;;Arcticore;;;;;;;;;x
b_arcticore_adj;Arcticorean;;arcticorer;;;;;;;;;;;x
b_arculla;Arculla;Arculla;Arculla;;Arculla;;;;;;;;;x
b_arculla_adj;Arcullan;;arculler;;;;;;;;;;;x
b_arculla_2;Arculla;Arculla;Arculla;;Arculla;;;;;;;;;x
b_arculla_2_adj;Arcullan;;arculler;;;;;;;;;;;x
b_arculla_3;Arculla;Arculla;Arculla;;Arculla;;;;;;;;;x
b_arculla_3_adj;Arcullan;;arculler;;;;;;;;;;;x
b_arkkoran;Arkkoran;Arkkoran;Arkkoran;;Arkkoran;;;;;;;;;x
b_arkkoran_adj;Arkkoranian;;arkkoraner;;;;;;;;;;;x
b_arkkoran_2;Arkkoran;Arkkoran;Arkkoran;;Arkkoran;;;;;;;;;x
b_arkkoran_2_adj;Arkkoranian;;arkkoraner;;;;;;;;;;;x
b_arkkoran_3;Arkkoran;Arkkoran;Arkkoran;;Arkkoran;;;;;;;;;x
b_arkkoran_3_adj;Arkkoranian;;arkkoraner;;;;;;;;;;;x
b_arndows;Arndows;Arndows;Arndows;;Arndows;;;;;;;;;x
b_arndows_adj;Arndowsian;;arndowser;;;;;;;;;;;x
b_arnluma;Arnluma;Arnluma;Arnluma;;Arnluma;;;;;;;;;x
b_arnluma_adj;Arnluman;;arnlumer;;;;;;;;;;;x
b_arnluma_2;Arnluma;Arnluma;Arnluma;;Arnluma;;;;;;;;;x
b_arnluma_2_adj;Arnluman;;arnlumer;;;;;;;;;;;x
b_arnluma_3;Arnluma;Arnluma;Arnluma;;Arnluma;;;;;;;;;x
b_arnluma_3_adj;Arnluman;;arnlumer;;;;;;;;;;;x
